order_id,customer_id,order_date,total_amount
5953,28ca8e65,2024-11-21 11:58:58.571765,181.43
5954,14c39b32,2024-04-11 11:58:58.571916,200.62
5955,72b7a325,2024-07-01 11:58:58.572034,77.46
5956,a1203736,2023-12-25 11:58:58.572146,264.47
5957,b123ab55,2024-09-04 11:58:58.572254,386.45
5958,69bcc773,2024-11-22 11:58:58.572361,70.34
5959,bff59e72,2024-07-09 11:58:58.572468,285.51
5960,fabaf18f,2024-04-14 11:58:58.572576,388.11
5961,01e8836b,2024-04-03 11:58:58.572693,118.88
5962,6b9d3002,2024-01-16 11:58:58.572833,72.94
5963,ea73a6ed,2024-08-25 11:58:58.572964,480.96
5964,1553494d,2024-09-01 11:58:58.573078,220.79
5965,d3147cf2,2024-11-06 11:58:58.573186,314.73
5966,30dc9d67,2024-06-25 11:58:58.573294,465.61
5967,781c8cdf,2024-05-09 11:58:58.573402,223.23
5968,e2f1ab59,2024-04-11 11:58:58.573511,121.26
5969,a02c641d,2024-04-19 11:58:58.573621,245.97
5970,838dcf95,2024-09-02 11:58:58.573734,446.18
5971,70dbb7d7,2024-06-21 11:58:58.573890,342.31
5972,0b1d6b96,2024-07-05 11:58:58.574011,132.13
5973,1b5e841a,2024-04-10 11:58:58.574124,241.42
5974,bef58cf1,2024-05-28 11:58:58.574234,427.2
5975,bc0377c8,2023-12-24 11:58:58.574342,71.51
5976,2320caf4,2024-11-24 11:58:58.574503,405.51
5977,5e434576,2023-12-26 11:58:58.574627,462.55
5978,ccb9a0ce,2024-04-27 11:58:58.574770,312.72
5979,ce21b07b,2024-12-05 11:58:58.574905,411.61
5980,ba43a633,2024-03-27 11:58:58.575023,361.84
5981,9de79ba6,2024-12-04 11:58:58.575130,349.28
5982,38cf6245,2024-08-21 11:58:58.575235,371.41
5983,bf033c5c,2024-05-03 11:58:58.575340,216.19
5984,299d33de,2024-05-15 11:58:58.575466,97.58
5985,3da7343f,2024-04-30 11:58:58.575573,423.5
5986,a74ff5c2,2024-03-03 11:58:58.575689,173.61
5987,b31781dd,2024-04-16 11:58:58.575872,269.6
5988,f231b9dd,2024-06-09 11:58:58.576030,475.58
5989,b50753f4,2024-08-20 11:58:58.576150,451.98
5990,2c304d3a,2024-09-19 11:58:58.576260,280.58
5991,6921e214,2024-04-17 11:58:58.576382,384.96
5992,6b3682ba,2024-06-28 11:58:58.576493,302.44
5993,49d5f8fc,2024-04-08 11:58:58.576643,300.43
5994,7ab00b06,2024-05-07 11:58:58.576802,344.63
5995,4c7daf53,2024-07-08 11:58:58.576954,490.33
5996,76f80d57,2024-10-25 11:58:58.577073,415.54
5997,71e263a2,2024-01-23 11:58:58.577185,132.78
5998,8f847100,2024-02-07 11:58:58.577295,113.05
5999,cea30aad,2024-11-22 11:58:58.577403,247.51
6000,3eb4cf0b,2024-03-11 11:58:58.577512,94.14
6001,243fb855,2024-06-18 11:58:58.577622,344.54
6002,ffe29b03,2024-01-24 11:58:58.577736,474.03
6003,8d68b934,2024-03-03 11:58:58.577892,155.46
6004,285c59e9,2024-04-20 11:58:58.578016,364.55
6005,a644ce79,2024-02-15 11:58:58.578126,113.62
6006,9a37024c,2024-05-24 11:58:58.578236,90.67
6007,2ce02147,2024-10-16 11:58:58.578345,283.99
6008,1219bd84,2024-04-09 11:58:58.578462,289.7
6009,f08aa04a,2024-05-06 11:58:58.578566,333.07
6010,48a090e4,2024-03-11 11:58:58.578697,411.32
6011,005fc6eb,2023-12-15 11:58:58.578833,399.42
6012,aa5cf333,2024-07-22 11:58:58.578967,251.5
6013,a2ebb60a,2024-01-28 11:58:58.579082,163.6
6014,627891d0,2024-10-17 11:58:58.579194,375.69
6015,dff36cf8,2024-09-28 11:58:58.579303,279.07
6016,ac6b6cfb,2024-01-04 11:58:58.579412,309.81
6017,6a876f3b,2024-05-03 11:58:58.579664,105.21
6018,73e002c6,2024-09-16 11:58:58.579837,138.22
6019,488355e3,2024-07-20 11:58:58.579972,50.97
6020,1ff0cf25,2023-12-21 11:58:58.580088,316.4
6021,99d744d3,2024-01-01 11:58:58.580199,363.11
6022,122c3b52,2024-07-30 11:58:58.580308,197.41
6023,483649d1,2024-11-06 11:58:58.580415,179.38
6024,5b0b9db3,2024-01-10 11:58:58.580523,336.25
6025,f8cc64da,2024-10-02 11:58:58.580635,351.66
6026,6c7a6fa3,2024-11-08 11:58:58.580776,494.16
6027,e2e7ab39,2024-04-30 11:58:58.580910,422.77
6028,ee781e72,2024-03-04 11:58:58.581025,399.28
6029,6d8f152e,2024-09-25 11:58:58.581133,493.48
6030,fbbfa4f8,2024-03-10 11:58:58.581236,347.97
6031,a3cb04bc,2024-05-31 11:58:58.581340,297.58
6032,28ab17d4,2024-11-19 11:58:58.581444,394.41
6033,079d383e,2024-11-02 11:58:58.581569,240.54
6034,ddfba992,2024-06-27 11:58:58.581686,181.15
6035,c7c7afab,2024-04-02 11:58:58.581838,98.35
6036,637ba7d7,2024-06-12 11:58:58.581976,340.11
6037,e9469799,2024-10-20 11:58:58.582090,473.59
6038,18bb5e7d,2024-06-30 11:58:58.582201,260.4
6039,f380611e,2024-07-13 11:58:58.582310,466.0
6040,bcbe0ec2,2024-10-31 11:58:58.582420,170.28
6041,4a8d968c,2024-04-05 11:58:58.582529,365.37
6042,1bae8c6c,2024-07-28 11:58:58.582640,218.38
6043,f05bb6a2,2024-03-03 11:58:58.582772,52.63
6044,e3fef41f,2024-08-12 11:58:58.582910,406.53
6045,65f8a6b7,2024-04-05 11:58:58.583028,246.44
6046,0c99af55,2024-01-11 11:58:58.583137,219.0
6047,4f6f85c4,2024-06-11 11:58:58.583244,267.31
6048,cd886151,2024-01-15 11:58:58.583352,59.66
6049,ea542951,2024-10-24 11:58:58.583460,223.19
6050,af567e44,2024-01-30 11:58:58.583567,241.78
6051,9e370a47,2024-03-17 11:58:58.583683,424.31
6052,51734c63,2024-07-28 11:58:58.583829,336.82
6053,fd3a039d,2024-04-20 11:58:58.583957,278.83
6054,17944a77,2024-01-03 11:58:58.584066,180.73
6055,5e96537c,2024-10-04 11:58:58.584174,393.29
6056,7d6b44a2,2024-07-27 11:58:58.584279,304.31
6057,9890cd1e,2024-03-07 11:58:58.584382,288.9
6058,7f61e5aa,2024-08-16 11:58:58.584487,304.65
6059,9431d667,2024-09-16 11:58:58.584592,275.15
6060,7cf6ec30,2024-02-18 11:58:58.584721,250.06
6061,962989d9,2024-06-07 11:58:58.584865,194.64
6062,814a6685,2024-03-13 11:58:58.584993,138.84
6063,1442d156,2024-07-21 11:58:58.585116,244.23
6064,763b7d39,2024-06-18 11:58:58.585220,426.19
6065,059ce89a,2024-09-25 11:58:58.585325,278.29
6066,1aa88048,2024-09-30 11:58:58.585430,262.57
6067,80842bbd,2024-02-08 11:58:58.585534,427.6
6068,68465ec2,2024-06-10 11:58:58.585648,142.45
6069,a26b50ea,2024-08-18 11:58:58.585771,137.25
6070,9290b00f,2023-12-27 11:58:58.585907,322.76
6071,e50725d8,2024-01-22 11:58:58.586022,315.61
6072,1c2faaa9,2024-01-28 11:58:58.586129,278.93
6073,acc22244,2024-01-10 11:58:58.586232,126.66
6074,bfbbecba,2024-02-12 11:58:58.586369,190.81
6075,adbbc23f,2024-05-06 11:58:58.586477,204.28
6076,3f3b9336,2024-03-05 11:58:58.586581,252.54
6077,7b8d3e99,2024-01-05 11:58:58.586693,121.46
6078,b80bbc34,2023-12-14 11:58:58.586829,282.07
6079,c2639c8b,2024-11-02 11:58:58.586963,484.49
6080,cef3fc77,2024-06-21 11:58:58.587079,331.04
6081,192ce659,2024-06-07 11:58:58.587188,429.15
6082,83559f41,2024-01-05 11:58:58.587294,356.24
6083,c375c109,2024-09-27 11:58:58.587402,492.22
6084,6a59b4cb,2024-10-03 11:58:58.587511,255.96
6085,eda4ba0f,2024-06-02 11:58:58.587630,192.79
6086,39b7e638,2024-11-08 11:58:58.587761,141.17
6087,5ff0b5b0,2023-12-10 11:58:58.587924,153.34
6088,e5d49204,2024-07-11 11:58:58.588048,333.99
6089,63881e12,2024-07-01 11:58:58.588157,230.49
6090,8559ecb8,2024-10-14 11:58:58.588266,327.21
6091,44b1a011,2024-12-06 11:58:58.588376,300.64
6092,d5c86bb2,2024-10-08 11:58:58.588484,182.9
6093,f89ba371,2024-05-16 11:58:58.588592,132.47
6094,2c4236a1,2024-06-22 11:58:58.588708,436.4
6095,31e1e475,2024-05-07 11:58:58.588853,416.0
6096,1f7f9659,2024-05-20 11:58:58.588979,104.59
6097,977e874e,2024-01-09 11:58:58.589091,423.74
6098,0ba3e071,2023-12-27 11:58:58.589200,418.4
6099,61969bd3,2024-09-29 11:58:58.589307,217.8
6100,40c36fc7,2024-03-02 11:58:58.589414,56.77
6101,7f4600a6,2024-11-12 11:58:58.589521,139.7
6102,2a2aa1a0,2024-08-15 11:58:58.589628,472.44
6103,03a838e9,2024-10-19 11:58:58.589749,118.54
6104,95a83f07,2024-09-16 11:58:58.589895,406.84
6105,be4fb80d,2024-01-16 11:58:58.590013,441.05
6106,e779f53f,2024-10-29 11:58:58.590121,299.32
6107,21f0444f,2024-01-22 11:58:58.590227,357.8
6108,3c8014e9,2024-10-22 11:58:58.590350,143.26
6109,1de43dbd,2024-10-25 11:58:58.590455,196.21
6110,7eaae5c5,2024-03-11 11:58:58.590562,447.33
6111,85268461,2023-12-12 11:58:58.590678,80.04
6112,475cd7ae,2024-10-04 11:58:58.590805,358.84
6113,09b654e7,2024-01-31 11:58:58.590946,59.32
6114,1f84faf1,2024-10-31 11:58:58.591063,229.49
6115,6ae9bbd9,2024-01-20 11:58:58.591172,397.09
6116,a21a8ada,2024-09-01 11:58:58.591280,56.67
6117,601613ff,2024-03-11 11:58:58.591389,298.01
6118,8826811d,2024-11-19 11:58:58.591496,396.48
6119,b59ba766,2024-03-14 11:58:58.591613,389.09
6120,a74d0055,2024-08-13 11:58:58.591745,479.83
6121,20d4feee,2024-07-22 11:58:58.591895,432.17
6122,82484c99,2024-05-07 11:58:58.592022,431.78
6123,c057cb7a,2024-10-24 11:58:58.592133,325.67
6124,2e3276b3,2024-04-25 11:58:58.592242,333.61
6125,ce6c090b,2024-02-04 11:58:58.592352,278.38
6126,844cfce7,2024-03-07 11:58:58.592469,388.84
6127,b2221109,2024-03-10 11:58:58.592574,73.0
6128,af2bd47c,2024-04-25 11:58:58.592688,341.12
6129,855ca88b,2024-04-06 11:58:58.592812,355.29
6130,e455a830,2024-07-22 11:58:58.592948,85.91
6131,222ee00f,2024-06-15 11:58:58.593070,206.47
6132,d711ea55,2024-07-01 11:58:58.593190,345.83
6133,16b4aec8,2024-02-13 11:58:58.593294,66.88
6134,27a749b6,2024-07-23 11:58:58.593400,254.13
6135,b9917dc4,2024-07-30 11:58:58.593532,330.75
6136,84906f86,2024-07-17 11:58:58.593640,55.94
6137,d5b06997,2023-12-22 11:58:58.593749,281.05
6138,79289f47,2024-02-08 11:58:58.593892,385.38
6139,650d7e2e,2024-07-02 11:58:58.594017,419.26
6140,9a5444a1,2023-12-24 11:58:58.594125,233.58
6141,d62656af,2024-11-15 11:58:58.594228,162.48
6142,5a1ae5c8,2024-10-20 11:58:58.594331,193.94
6143,de1374ed,2024-03-25 11:58:58.594436,106.53
6144,6af4eca4,2024-06-22 11:58:58.594561,419.86
6145,4889038d,2024-01-30 11:58:58.594676,411.58
6146,47132805,2024-11-14 11:58:58.594803,352.47
6147,40ea2055,2024-08-12 11:58:58.594940,330.31
6148,a5d5c213,2024-01-19 11:58:58.595054,484.46
6149,434a2a93,2024-04-19 11:58:58.595174,243.86
6150,fa03dc37,2024-11-05 11:58:58.595279,310.04
6151,675d5b40,2024-09-24 11:58:58.595382,220.84
6152,feb9f663,2024-08-24 11:58:58.595487,275.63
6153,ac8cc5aa,2024-02-23 11:58:58.595590,215.92
6154,03a838e9,2024-06-01 11:58:58.595701,281.66
6155,70cd7875,2024-02-26 11:58:58.595857,153.68
6156,96cf3be4,2024-08-21 11:58:58.595993,72.25
6157,a1b53789,2024-05-18 11:58:58.596108,168.73
6158,9708678c,2024-08-08 11:58:58.596217,97.25
6159,3994c7b4,2024-04-24 11:58:58.596333,473.82
6160,d4dd182f,2023-12-30 11:58:58.596443,388.08
6161,7445cd26,2024-01-31 11:58:58.596548,494.14
6162,cd21bf90,2024-07-30 11:58:58.596660,266.4
6163,b4c13a01,2024-04-26 11:58:58.596793,220.26
6164,1e6b7cca,2024-01-28 11:58:58.596930,380.31
6165,0d02efbe,2024-07-10 11:58:58.597045,238.68
6166,4dd43b55,2024-04-25 11:58:58.597154,277.99
6167,f8088c58,2024-08-31 11:58:58.597262,277.64
6168,6b8b6c9d,2024-01-31 11:58:58.597368,114.24
6169,333bbcf7,2024-08-09 11:58:58.597474,135.43
6170,a247e958,2024-05-03 11:58:58.597591,124.25
6171,2cbcbfb5,2024-03-09 11:58:58.597699,330.82
6172,2a4e17ce,2024-07-04 11:58:58.597830,337.78
6173,7299f492,2024-08-14 11:58:58.597961,388.05
6174,fabaf18f,2024-07-22 11:58:58.598072,144.11
6175,7ccab9f1,2024-08-05 11:58:58.598177,292.13
6176,73a96337,2024-02-10 11:58:58.598282,290.33
6177,c2cb1f7b,2024-07-20 11:58:58.598387,279.14
6178,a1b8f6bf,2024-02-11 11:58:58.598489,447.99
6179,122ab5fa,2024-05-24 11:58:58.598591,292.29
6180,b1b1dd6a,2024-11-15 11:58:58.598703,486.04
6181,718230ce,2024-08-22 11:58:58.598870,83.2
6182,a31e678c,2024-09-14 11:58:58.598996,368.03
6183,b52f6f34,2024-08-15 11:58:58.599116,474.15
6184,73f35656,2024-11-18 11:58:58.599221,470.78
6185,5b4ddb1d,2024-06-07 11:58:58.599324,123.02
6186,b34defba,2024-11-07 11:58:58.599428,491.8
6187,87e05dbb,2024-07-11 11:58:58.599556,131.62
6188,da3603f9,2024-05-06 11:58:58.599698,218.01
6189,6e5e8c7f,2024-01-10 11:58:58.599837,439.52
6190,83e17732,2024-07-29 11:58:58.599968,438.31
6191,770e3d67,2024-03-19 11:58:58.600081,265.64
6192,dbbaf19e,2024-03-26 11:58:58.600192,326.5
6193,6f4d64d3,2024-08-13 11:58:58.600306,202.4
6194,ad5fab8c,2024-05-15 11:58:58.600416,84.99
6195,b828ee40,2024-08-15 11:58:58.600524,288.95
6196,eda31611,2024-08-30 11:58:58.600636,401.98
6197,3d56ad45,2024-03-03 11:58:58.600778,242.69
6198,c16a9cfe,2024-08-24 11:58:58.600910,272.01
6199,4cf3fd4f,2024-01-07 11:58:58.601021,143.46
6200,bf0fb28e,2024-10-12 11:58:58.601127,100.51
6201,c3afd4a4,2024-09-25 11:58:58.601231,425.64
6202,81fa5ef5,2024-11-12 11:58:58.601335,411.7
6203,27388d99,2024-09-13 11:58:58.601439,468.01
6204,c6a406ca,2023-12-13 11:58:58.601543,285.78
6205,1a19e16d,2024-02-26 11:58:58.601650,76.66
6206,79e5d32b,2024-01-19 11:58:58.601812,441.81
6207,037655f0,2024-06-03 11:58:58.601945,144.73
6208,9a570ec6,2024-11-17 11:58:58.602056,227.62
6209,d67431fe,2024-03-01 11:58:58.602162,164.36
6210,067d4d73,2024-03-02 11:58:58.602266,490.5
6211,4ce54fa7,2024-06-05 11:58:58.602391,370.92
6212,62f6a9cc,2024-06-25 11:58:58.602499,162.44
6213,2dae1fad,2024-09-27 11:58:58.602608,111.36
6214,74f09fdb,2024-04-26 11:58:58.602721,360.25
6215,de8934d4,2024-10-28 11:58:58.602863,99.48
6216,e1382a7c,2024-11-30 11:58:58.602988,433.11
6217,8e448789,2024-09-03 11:58:58.603098,336.9
6218,db2cdb56,2024-08-20 11:58:58.603206,320.03
6219,d30ceede,2024-10-28 11:58:58.603312,362.1
6220,95ad2d86,2024-02-06 11:58:58.603419,63.61
6221,ad8d637b,2023-12-25 11:58:58.603526,401.29
6222,422b871f,2024-03-01 11:58:58.603637,326.05
6223,0cc1ecdf,2024-06-11 11:58:58.603762,347.03
6224,d292682a,2024-03-15 11:58:58.603900,117.99
6225,3adbe7c7,2024-09-23 11:58:58.604020,111.42
6226,db57d9ee,2024-02-07 11:58:58.604135,279.19
6227,a6b957c8,2024-02-04 11:58:58.604245,219.03
6228,358b91bf,2024-06-29 11:58:58.604353,153.36
6229,e314a1a1,2024-08-25 11:58:58.604460,236.03
6230,75638ca6,2023-12-21 11:58:58.604566,208.78
6231,2628737a,2024-01-11 11:58:58.604681,319.01
6232,76771618,2024-06-22 11:58:58.604810,204.13
6233,db616d89,2024-07-10 11:58:58.604949,277.54
6234,e5f29730,2024-04-23 11:58:58.605063,446.23
6235,abe99dd5,2024-03-30 11:58:58.605172,202.75
6236,a02766fc,2024-06-21 11:58:58.605278,249.36
6237,bff59e72,2024-08-13 11:58:58.605385,180.87
6238,765c0638,2024-01-25 11:58:58.605493,245.52
6239,4363c253,2024-08-07 11:58:58.605601,331.41
6240,02203227,2024-01-16 11:58:58.605712,240.63
6241,673751b0,2024-12-05 11:58:58.605855,448.02
6242,c916f49f,2024-11-14 11:58:58.605979,315.35
6243,e03021eb,2024-08-19 11:58:58.606088,348.34
6244,49cf7180,2023-12-09 11:58:58.606196,54.5
6245,0280ffc7,2024-09-20 11:58:58.606311,194.13
6246,5f60aae6,2024-06-04 11:58:58.606422,207.52
6247,f47e3a1f,2024-10-19 11:58:58.606528,280.43
6248,a844d8ec,2023-12-25 11:58:58.606639,190.08
6249,3dd914c5,2024-04-24 11:58:58.606768,213.98
6250,00eb7cb3,2024-06-20 11:58:58.606900,289.11
6251,270c046a,2024-08-22 11:58:58.607018,187.74
6252,e779f53f,2024-04-24 11:58:58.607126,57.09
6253,a0aed11b,2024-10-10 11:58:58.607235,86.5
6254,43e59f5c,2024-07-06 11:58:58.607342,244.15
6255,6b5b1390,2024-04-18 11:58:58.607449,195.81
6256,976016a4,2024-04-19 11:58:58.607555,63.88
6257,c57fc9b6,2023-12-15 11:58:58.607667,155.69
6258,f87c3a2c,2024-09-22 11:58:58.607797,310.33
6259,627891d0,2024-08-12 11:58:58.607935,287.56
6260,02b9fb32,2024-01-30 11:58:58.608049,456.52
6261,2bf2bb93,2024-04-10 11:58:58.608159,457.17
6262,fa03dc37,2024-08-15 11:58:58.608266,330.19
6263,818072ab,2024-11-29 11:58:58.608373,222.61
6264,29cf885f,2024-10-25 11:58:58.608481,297.01
6265,20e299e4,2024-01-06 11:58:58.608697,469.31
6266,5822b79d,2024-01-16 11:58:58.608854,254.88
6267,94154dbc,2023-12-16 11:58:58.608982,233.81
6268,5d212f80,2024-07-05 11:58:58.609096,236.18
6269,d72923d2,2024-07-23 11:58:58.609204,423.75
6270,feda4767,2024-05-18 11:58:58.609312,303.47
6271,65723beb,2024-01-19 11:58:58.609431,100.08
6272,08481034,2024-07-20 11:58:58.609534,226.79
6273,762ad88f,2024-01-15 11:58:58.609643,202.87
6274,2f794a68,2024-07-14 11:58:58.609788,134.11
6275,32977a0f,2024-09-29 11:58:58.609927,387.73
6276,fb1169b1,2023-12-27 11:58:58.610046,302.83
6277,32e048cf,2024-05-08 11:58:58.610156,377.82
6278,9cb6c5f6,2024-08-30 11:58:58.610266,140.91
6279,31062e7a,2024-05-12 11:58:58.610373,242.46
6280,6111ea27,2023-12-27 11:58:58.610480,468.39
6281,7ff6f3d3,2024-06-04 11:58:58.610590,438.66
6282,d5264b0e,2024-11-22 11:58:58.610702,278.09
6283,61c20dc2,2024-05-24 11:58:58.610850,487.62
6284,afef8e86,2024-11-25 11:58:58.610979,314.82
6285,86c5cc4b,2024-04-11 11:58:58.611091,68.45
6286,b95406fd,2024-10-01 11:58:58.611199,62.48
6287,a62529f3,2024-03-02 11:58:58.611313,334.66
6288,b9561525,2024-07-28 11:58:58.611422,110.6
6289,edd26bba,2024-07-14 11:58:58.611528,418.23
6290,902f2f3b,2024-08-04 11:58:58.611640,164.97
6291,93e20731,2024-03-07 11:58:58.611772,405.97
6292,d3407462,2024-05-11 11:58:58.611908,127.85
6293,39d74f99,2024-07-27 11:58:58.612023,188.96
6294,1c72a9c7,2024-10-29 11:58:58.612133,453.53
6295,03c1fd41,2024-02-16 11:58:58.612241,156.3
6296,024f0ca5,2024-03-22 11:58:58.612348,96.23
6297,d292682a,2024-05-28 11:58:58.612455,93.8
6298,b1b1dd6a,2024-10-12 11:58:58.612563,195.47
6299,cbee8cb9,2024-02-01 11:58:58.612677,116.13
6300,cf22ea0b,2024-08-03 11:58:58.612805,238.44
6301,77214fec,2024-01-27 11:58:58.612943,165.98
6302,c8f6a37f,2024-04-26 11:58:58.613057,289.03
6303,9431d667,2024-02-21 11:58:58.613165,143.53
6304,d980f988,2024-09-18 11:58:58.613294,156.6
6305,ea2ef1f1,2024-10-15 11:58:58.613415,165.79
6306,9ff877f7,2023-12-18 11:58:58.613525,249.06
6307,5e8c2f78,2024-11-07 11:58:58.613652,152.46
6308,72651719,2024-07-16 11:58:58.613792,400.1
6309,f6e9da55,2024-06-03 11:58:58.613933,452.49
6310,8875cca8,2024-01-09 11:58:58.614051,486.6
6311,7c296844,2024-10-21 11:58:58.614159,187.04
6312,d287e5d8,2024-10-03 11:58:58.614267,289.72
6313,8d68b934,2023-12-25 11:58:58.614375,425.04
6314,e6d82b7e,2024-11-18 11:58:58.614482,168.88
6315,78642ec8,2024-11-27 11:58:58.614589,331.36
6316,321b60e5,2024-03-17 11:58:58.614704,342.43
6317,c2f57958,2024-03-27 11:58:58.614846,342.45
6318,76790a9c,2024-02-01 11:58:58.614972,399.04
6319,50ee1358,2024-06-03 11:58:58.615082,139.86
6320,885f512d,2024-04-26 11:58:58.615190,91.39
6321,8515afca,2024-08-31 11:58:58.615295,404.17
6322,051b73c0,2024-10-23 11:58:58.615401,229.3
6323,37caec6b,2024-07-06 11:58:58.615507,67.71
6324,a9f7b9f5,2024-09-24 11:58:58.615616,174.07
6325,73792a72,2024-04-20 11:58:58.615729,407.54
6326,2a4f2285,2024-03-15 11:58:58.615892,145.52
6327,f97aa31f,2024-02-09 11:58:58.616010,330.55
6328,838dcf95,2024-12-04 11:58:58.616116,154.77
6329,e9d82d74,2024-03-17 11:58:58.616222,158.16
6330,2bf42690,2024-07-31 11:58:58.616356,437.57
6331,edd4cb8b,2024-02-20 11:58:58.616465,397.09
6332,913f982b,2024-10-15 11:58:58.616572,104.37
6333,8dd08eb2,2024-03-31 11:58:58.616687,94.26
6334,96cf3be4,2024-08-08 11:58:58.616814,138.82
6335,e0419342,2024-01-25 11:58:58.616954,291.07
6336,e789dd8d,2024-07-08 11:58:58.617069,276.05
6337,a94aa6ba,2024-04-05 11:58:58.617179,66.03
6338,be10435f,2024-05-01 11:58:58.617285,272.28
6339,2628737a,2024-06-04 11:58:58.617391,239.53
6340,ac978741,2024-07-07 11:58:58.617497,335.52
6341,1655055c,2024-09-21 11:58:58.617604,452.66
6342,95678940,2024-04-20 11:58:58.617715,439.1
6343,e2b1053e,2024-03-11 11:58:58.617861,197.89
6344,3a7e893f,2024-07-06 11:58:58.617981,443.64
6345,59b7060a,2024-10-04 11:58:58.618091,302.05
6346,1b857020,2024-03-21 11:58:58.618199,329.77
6347,196b16d1,2024-10-13 11:58:58.618305,280.81
6348,c81cca55,2024-01-13 11:58:58.618422,250.04
6349,10015066,2024-06-04 11:58:58.618520,251.56
6350,a7c09a32,2024-01-22 11:58:58.618651,96.62
6351,d336c67d,2024-10-07 11:58:58.618781,397.71
6352,2c077205,2024-04-06 11:58:58.618922,451.66
6353,064870e4,2024-02-24 11:58:58.619040,85.37
6354,e568e497,2024-04-14 11:58:58.619147,109.41
6355,7a9081cb,2024-10-27 11:58:58.619271,181.71
6356,ca648337,2024-06-07 11:58:58.619381,93.67
6357,36c1eaa9,2024-03-10 11:58:58.619488,59.84
6358,8bce6db3,2024-05-24 11:58:58.619631,438.72
6359,1d762e3a,2024-10-07 11:58:58.619767,174.0
6360,40988e7a,2024-01-15 11:58:58.619914,402.47
6361,ae525d18,2023-12-26 11:58:58.620033,227.35
6362,00c0bab6,2024-01-11 11:58:58.620146,179.09
6363,e0632df5,2024-10-17 11:58:58.620254,79.55
6364,1c872a2e,2024-04-14 11:58:58.620361,176.02
6365,2e5ca89c,2024-10-07 11:58:58.620471,202.06
6366,5601eeff,2024-07-26 11:58:58.620578,412.26
6367,66b02b56,2024-04-07 11:58:58.620691,135.34
6368,db616d89,2024-08-25 11:58:58.620829,75.54
6369,e2b1053e,2024-10-04 11:58:58.620969,234.01
6370,2924f48c,2024-04-16 11:58:58.621079,459.66
6371,d3716cf4,2024-07-22 11:58:58.621183,151.51
6372,95c1d720,2024-09-08 11:58:58.621289,496.97
6373,2cc50cfe,2024-07-19 11:58:58.621412,66.48
6374,0f0b2470,2024-05-31 11:58:58.621519,366.44
6375,951b2714,2024-03-09 11:58:58.621631,413.18
6376,3ee3855e,2024-06-21 11:58:58.621746,97.57
6377,635226ca,2024-03-06 11:58:58.621900,104.43
6378,f3bf71c5,2024-06-20 11:58:58.622026,325.57
6379,491fc376,2024-02-03 11:58:58.622137,379.94
6380,b6f22b04,2024-08-07 11:58:58.622246,398.88
6381,10aae94b,2024-05-12 11:58:58.622355,359.72
6382,dc8e438a,2024-09-12 11:58:58.622462,77.82
6383,9fec3e71,2024-10-01 11:58:58.622570,340.72
6384,1d762e3a,2024-01-09 11:58:58.622688,313.11
6385,adbbc23f,2024-11-13 11:58:58.622829,65.28
6386,5dcb7e14,2024-10-20 11:58:58.622959,156.61
6387,af6188dd,2024-01-07 11:58:58.623072,453.11
6388,e19e5bec,2024-06-20 11:58:58.623194,252.42
6389,bc0377c8,2024-10-03 11:58:58.623297,242.73
6390,3312f199,2024-01-23 11:58:58.623400,148.27
6391,605ff3f6,2024-02-02 11:58:58.623504,55.45
6392,00cab66e,2024-04-10 11:58:58.623630,154.03
6393,edf239d5,2024-01-29 11:58:58.623753,438.56
6394,cc3e2bb8,2024-10-24 11:58:58.623898,243.55
6395,26da6e58,2024-05-05 11:58:58.624052,497.28
6396,c9059a44,2024-04-04 11:58:58.624179,474.58
6397,b123ab55,2024-01-22 11:58:58.624287,239.0
6398,dc28bef1,2024-09-08 11:58:58.624396,289.19
6399,41f2d46d,2024-05-06 11:58:58.624503,119.82
6400,915c6f4a,2024-08-29 11:58:58.624613,96.01
6401,2a5c7bcd,2024-01-27 11:58:58.624739,245.75
6402,22bbf1d8,2023-12-10 11:58:58.624877,394.8
6403,a63fe931,2024-12-06 11:58:58.625026,121.78
6404,b777c093,2024-10-17 11:58:58.625138,488.7
6405,946c6a9c,2024-05-21 11:58:58.625248,404.38
6406,0accad90,2024-10-21 11:58:58.625355,167.83
6407,ca0e6823,2024-05-29 11:58:58.625462,470.6
6408,40d59025,2024-09-22 11:58:58.625568,412.37
6409,20e042ea,2024-05-24 11:58:58.625682,58.6
6410,634cf058,2024-02-16 11:58:58.625809,414.72
6411,2bf42690,2024-05-31 11:58:58.625953,215.11
6412,12c2153f,2024-07-29 11:58:58.626069,85.87
6413,d5783f95,2023-12-26 11:58:58.626178,315.63
6414,ee4187d0,2024-07-23 11:58:58.626292,180.41
6415,1e93ba84,2024-03-10 11:58:58.626403,308.42
6416,fb71e12d,2024-08-30 11:58:58.626512,463.46
6417,aade09b6,2024-09-16 11:58:58.626622,377.47
6418,20019830,2024-07-20 11:58:58.626735,424.28
6419,998ecd75,2024-07-06 11:58:58.626892,321.94
6420,b6f22b04,2024-09-10 11:58:58.627013,374.27
6421,92c43a70,2023-12-08 11:58:58.627125,182.76
6422,f4c162c8,2024-05-18 11:58:58.627235,491.65
6423,7197f3e5,2024-02-19 11:58:58.627343,135.69
6424,9c9bd066,2024-08-28 11:58:58.627451,303.7
6425,9c12068f,2024-05-30 11:58:58.627558,391.43
6426,8980985f,2024-11-20 11:58:58.627671,411.61
