order_id,product_id,quantity,price
5662,184,3,149.2
5662,87,7,170.69
5662,72,3,39.23
5662,18,4,72.01
5662,74,2,67.52
5663,193,9,80.51
5663,21,2,166.86
5664,43,2,158.25
5664,36,7,143.01
5664,145,8,176.08
5664,185,6,194.07
5664,165,9,18.42
5665,152,2,64.97
5665,97,6,75.25
5665,71,5,28.08
5665,152,7,10.23
5665,27,8,20.24
5666,97,1,47.01
5666,170,4,11.0
5666,98,7,113.32
5667,105,9,58.26
5667,43,5,54.89
5667,9,2,76.74
5668,77,5,107.97
5669,54,7,81.49
5669,120,7,143.49
5669,163,1,182.73
5670,154,9,28.15
5670,171,6,50.36
5670,74,1,11.51
5670,24,10,194.79
5671,78,6,164.35
5671,77,2,110.89
5672,188,7,113.1
5672,119,9,43.19
5672,22,4,156.71
5672,155,6,63.17
5673,102,4,194.98
5674,143,10,91.32
5674,99,8,50.77
5675,185,1,66.46
5675,51,8,145.88
5675,22,9,111.2
5675,195,5,80.88
5676,113,9,45.58
5677,2,7,54.2
5678,193,9,58.99
5679,22,9,157.5
5680,111,8,24.76
5680,172,6,142.22
5680,115,1,193.17
5680,176,1,76.38
5680,148,2,17.66
5681,88,6,26.66
5682,141,9,34.8
5682,80,2,47.07
5682,63,6,107.25
5682,154,10,152.54
5683,131,6,104.56
5683,14,3,90.79
5683,169,6,64.45
5684,57,8,69.23
5684,167,10,86.27
5684,101,10,179.8
5685,129,9,182.35
5686,4,2,27.31
5686,63,3,91.64
5686,189,7,93.49
5686,145,10,18.04
5686,57,10,179.4
5687,123,6,195.47
5687,27,8,107.22
5687,77,2,154.96
5688,180,6,131.38
5688,172,8,79.16
5689,135,8,118.57
5689,24,8,27.69
5689,138,10,108.09
5689,173,10,152.83
5690,14,7,49.71
5690,156,8,102.94
5691,42,1,166.23
5691,14,7,47.26
5691,84,1,182.92
5691,166,8,101.71
5691,188,5,36.05
5692,98,6,57.33
5692,140,9,85.03
5692,10,3,169.96
5693,168,1,57.59
5694,6,9,14.97
5694,82,2,68.12
5694,77,4,62.98
5695,10,6,188.13
5695,99,2,154.71
5695,176,1,106.54
5695,101,9,147.92
5695,113,6,102.51
5696,65,5,178.45
5696,94,1,90.6
5696,101,1,126.68
5697,140,5,54.4
5697,126,1,72.15
5698,94,8,24.0
5698,133,5,126.12
5698,14,5,112.89
5699,59,7,93.93
5699,48,6,81.99
5699,2,2,198.13
5699,69,8,196.97
5700,25,3,42.56
5700,89,1,35.08
5700,27,9,58.01
5700,17,8,138.17
5700,49,3,147.08
5701,188,2,66.46
5701,46,8,132.9
5701,153,7,24.18
5701,113,9,12.6
5701,7,8,134.62
5702,184,7,126.97
5702,85,3,49.93
5703,34,2,50.03
5703,149,1,168.61
5703,128,3,120.86
5703,102,7,99.56
5704,109,10,186.42
5704,122,8,158.36
5704,29,6,127.55
5705,84,3,65.14
5706,154,4,169.48
5706,96,10,112.7
5706,182,4,73.57
5706,180,6,14.5
5707,68,1,143.97
5707,121,1,138.17
5708,22,3,22.0
5708,150,1,54.49
5709,197,2,145.37
5709,87,9,71.96
5709,184,8,137.47
5709,178,10,198.97
5710,158,2,72.8
5711,33,1,12.03
5711,140,10,24.44
5711,164,2,28.28
5711,154,7,177.5
5712,131,2,159.21
5712,7,3,107.57
5712,191,4,87.8
5712,129,4,105.27
5712,170,1,125.07
5713,119,5,102.9
5713,105,8,166.39
5714,76,3,64.85
5714,28,4,22.59
5714,162,10,198.83
5715,68,5,198.71
5715,190,6,31.64
5715,97,1,50.47
5715,182,5,194.97
5716,14,6,34.84
5716,108,9,39.98
5716,135,4,103.18
5716,98,4,137.37
5717,60,5,131.95
5717,159,7,107.11
5718,46,2,136.69
5718,50,8,19.41
5718,21,7,175.55
5719,103,6,116.32
5719,123,3,127.72
5719,193,3,59.0
5719,98,2,136.56
5720,60,3,175.64
5720,11,9,91.54
5720,115,8,107.84
5720,92,4,62.48
5720,38,8,193.41
5721,145,1,89.21
5721,142,9,26.97
5721,181,9,197.51
5721,140,1,40.55
5721,157,10,151.67
5722,131,8,160.92
5722,167,4,103.88
5722,170,9,193.06
5722,145,1,122.52
5722,135,4,86.0
5723,148,9,106.0
5723,182,2,159.14
5723,82,9,122.28
5723,6,2,161.98
5723,125,10,142.69
5724,15,8,86.72
5724,72,3,100.3
5724,183,7,140.83
5725,34,4,131.33
5725,142,10,155.31
5725,23,6,165.94
5725,148,7,114.77
5726,119,6,133.24
5726,89,6,43.94
5726,162,6,79.32
5726,60,4,23.7
5726,27,1,182.56
5727,157,1,61.43
5727,47,5,118.34
5727,167,1,86.33
5727,9,4,157.32
5727,113,10,129.53
5728,166,6,130.32
5728,93,9,86.9
5729,45,4,184.88
5730,77,10,165.25
5730,120,1,123.12
5730,164,1,60.72
5730,158,10,177.29
5731,103,6,115.66
5731,48,9,199.61
5731,54,7,143.87
5732,98,3,93.61
5732,102,7,194.03
5733,125,10,172.47
5733,19,2,42.78
5733,162,7,109.62
5734,14,2,76.6
5734,11,6,175.8
5734,86,6,11.3
5735,173,5,172.5
5735,149,1,76.38
5735,143,3,51.54
5735,19,1,122.74
5736,95,5,192.3
5736,2,7,59.81
5736,183,10,124.2
5736,50,4,47.71
5736,12,9,102.02
5737,191,6,35.79
5738,94,10,133.24
5739,195,5,42.69
5739,11,4,111.9
5739,61,5,66.12
5740,4,7,50.89
5740,8,5,30.34
5740,173,1,81.7
5740,181,4,108.0
5741,173,3,146.97
5741,165,7,42.95
5741,126,8,140.49
5741,127,6,168.09
5742,22,9,107.71
5742,51,8,108.14
5743,118,6,177.36
5743,88,7,32.32
5743,30,7,120.08
5743,178,8,47.0
5743,16,1,143.29
5744,91,8,81.19
5744,122,6,76.02
5744,24,10,100.7
5744,58,9,122.77
5744,136,9,88.56
5745,82,2,199.73
5746,57,8,50.86
5746,178,9,86.68
5746,40,8,104.78
5746,1,5,118.21
5747,82,8,186.61
5747,121,2,170.08
5748,60,5,100.32
5748,86,9,156.56
5748,129,8,65.09
5749,111,3,66.6
5749,189,2,108.59
5750,178,10,42.47
5750,99,1,161.0
5750,186,10,115.52
5750,156,8,13.41
5750,99,5,102.53
5751,180,7,81.72
5752,187,1,13.7
5752,18,2,152.31
5752,113,4,121.23
5753,165,9,112.24
5753,173,8,59.39
5754,32,2,71.58
5754,71,7,124.17
5754,98,8,149.79
5755,4,7,74.16
5755,96,10,181.87
5755,111,7,49.72
5755,110,6,81.84
5755,160,9,42.24
5756,173,10,37.48
5756,122,10,67.16
5757,58,1,89.42
5757,188,3,70.24
5757,71,4,171.28
5757,190,3,112.99
5757,98,4,167.45
5758,166,2,116.75
5758,18,6,130.46
5758,174,2,155.91
5758,150,6,10.28
5758,122,10,88.52
5759,113,2,185.71
5759,44,4,158.54
5759,174,9,132.22
5760,101,10,162.77
5761,89,3,157.72
5762,52,1,21.92
5762,17,1,50.28
5762,157,1,199.69
5762,152,5,176.93
5763,110,8,106.22
5763,118,10,170.14
5763,5,7,99.31
5763,159,3,195.84
5764,163,10,195.43
5764,56,7,68.25
5764,49,8,86.78
5764,121,8,192.17
5764,176,3,41.79
5765,192,10,56.64
5765,152,10,103.67
5766,101,7,186.57
5766,81,4,111.04
5767,94,8,46.77
5767,162,3,172.41
5767,29,1,46.39
5767,98,1,21.92
5768,25,8,111.22
5768,194,4,72.07
5768,73,5,60.23
5768,187,9,18.15
5768,74,8,49.09
5769,9,4,111.24
5769,113,7,105.76
5770,167,3,98.06
5771,90,7,166.16
5771,149,4,143.15
5772,140,5,169.53
5772,46,9,169.82
5773,181,5,110.39
5773,121,3,128.06
5773,54,10,15.53
5773,185,7,153.35
5774,108,9,199.94
5774,59,10,67.23
5774,92,1,153.29
5775,127,3,61.61
5776,186,1,24.53
5776,164,1,133.77
5776,106,9,37.2
5777,118,3,170.49
5777,65,4,69.75
5778,91,1,17.07
5778,177,2,130.06
5778,56,9,175.09
5779,59,9,46.11
5779,136,9,131.47
5780,121,7,32.22
5781,89,3,131.79
5782,100,2,67.16
5782,19,1,153.72
5782,139,9,23.26
5782,121,3,135.22
5782,33,9,193.89
5783,13,1,68.92
5783,91,3,62.23
5783,180,1,88.79
5783,50,9,95.46
5784,48,4,140.35
5785,197,3,170.66
5785,112,10,65.98
5785,23,8,17.63
5785,77,2,12.45
5786,139,9,15.23
5786,58,3,21.03
5786,31,3,137.76
5786,153,6,50.47
5786,100,5,143.53
5787,74,7,25.44
5788,167,8,18.08
5789,111,8,110.56
5790,9,9,158.18
5790,26,4,100.41
5790,96,3,47.95
5791,96,6,152.49
5792,39,4,95.89
5792,41,1,195.21
5793,23,3,37.97
5794,3,5,97.87
5794,169,9,62.38
5794,100,2,12.85
5795,52,8,33.33
5795,53,10,155.56
5796,98,6,80.89
5796,90,3,190.62
5796,139,10,95.65
5797,43,10,196.75
5797,150,9,137.51
5797,115,4,150.66
5798,125,3,143.64
5799,172,8,108.13
5800,77,8,102.0
5800,189,7,32.57
5800,77,1,58.96
5801,70,9,163.25
5802,134,8,30.71
5802,120,7,152.48
5802,179,10,176.75
5802,128,1,179.58
5803,118,8,31.28
5804,195,1,31.61
5804,107,2,12.3
5805,86,7,109.36
5805,168,5,44.74
5806,107,1,144.66
5807,34,5,108.64
5807,4,7,176.73
5807,186,5,55.56
5807,150,8,32.09
5808,95,3,53.15
5809,75,3,65.73
5809,15,6,105.91
5809,200,1,76.87
5809,178,1,96.87
5809,15,1,178.5
5810,11,7,174.21
5810,181,4,82.62
5810,97,10,36.39
5810,151,6,198.84
5811,177,9,132.69
5812,47,8,189.09
5812,70,8,112.37
5813,156,5,91.87
5813,138,1,199.07
5813,44,4,54.98
5813,155,10,190.59
5814,14,9,97.02
5815,61,4,90.46
5815,72,1,50.25
5815,103,7,189.35
5815,168,9,123.82
5815,16,10,78.71
5816,65,6,132.58
5816,125,10,155.93
5816,103,2,77.93
5816,61,10,133.85
5817,9,6,51.85
5817,83,3,57.92
5817,30,2,70.47
5818,177,8,24.4
5818,31,3,95.53
5819,93,1,145.8
5820,170,8,49.25
5821,176,9,100.36
5821,8,7,16.97
5821,184,10,149.26
5821,166,8,196.87
5821,21,1,166.66
5822,8,8,196.69
5822,102,5,94.58
5822,103,9,69.27
5822,161,6,154.75
5822,168,7,158.6
5823,69,5,17.26
5824,187,9,169.03
5824,161,10,22.2
5824,133,10,176.58
5825,196,6,116.19
5825,57,1,160.94
5826,145,3,149.92
5826,198,1,172.86
5826,32,2,46.12
5827,18,4,164.66
5828,80,3,43.1
5828,74,9,61.49
5828,103,5,116.48
5828,26,2,159.42
5829,94,4,159.32
5829,48,10,101.58
5829,123,7,114.32
5830,86,4,192.63
5831,115,6,70.75
5831,198,1,91.0
5831,191,9,163.83
5831,46,2,82.55
5831,44,3,118.63
5832,69,7,136.03
5832,60,7,48.3
5832,137,9,146.8
5833,141,9,185.63
5833,156,2,123.51
5833,101,2,141.86
5833,69,10,155.05
5833,23,5,177.95
5834,123,8,104.0
5834,4,9,92.37
5835,74,1,145.84
5835,25,2,144.91
5835,105,10,132.48
5835,193,1,110.22
5835,186,7,118.81
5836,173,3,159.42
5836,12,1,32.02
5836,174,8,44.82
5837,132,4,10.88
5838,85,4,111.78
5838,118,1,40.83
5839,108,4,86.74
5839,92,9,56.1
5839,147,8,44.51
5840,159,10,121.0
5840,29,4,129.57
5840,187,9,122.79
5840,199,1,183.56
5840,100,6,36.72
5841,81,3,199.93
5841,153,5,124.63
5841,158,5,25.85
5841,32,10,137.53
5842,148,5,145.65
5842,118,3,126.26
5843,78,1,45.56
5844,110,2,64.81
5844,128,1,118.54
5844,79,10,144.21
5844,49,4,21.3
5844,103,3,19.64
5845,171,1,158.14
5845,160,4,68.85
5845,166,10,168.03
5845,34,7,131.08
5846,151,10,145.25
5846,18,7,85.74
5846,168,9,166.59
5846,10,9,108.26
5846,124,6,29.95
5847,145,4,126.88
5847,130,8,68.06
5847,173,7,95.64
5848,105,9,39.84
5848,114,6,136.62
5849,112,2,165.05
5850,2,4,39.74
5850,24,5,103.45
5850,45,8,173.9
5850,154,3,34.29
5850,155,10,173.78
5851,124,6,162.18
5851,26,10,180.16
5852,8,1,44.33
5852,41,9,14.41
5852,87,6,46.25
5853,128,9,94.03
5853,169,10,36.07
5854,11,5,135.21
5855,103,9,11.74
5855,175,6,124.75
5855,2,10,187.85
5855,107,8,159.69
5856,139,5,29.35
5856,129,6,199.24
5856,78,3,14.05
5857,166,9,186.1
5857,18,6,70.43
5857,14,2,108.15
5857,24,2,80.83
5858,1,9,102.31
5859,180,6,110.01
5859,78,10,186.08
5859,88,6,14.35
5859,147,8,154.64
5859,148,3,27.46
5860,23,2,165.45
5860,55,8,29.2
5860,89,10,59.07
5860,83,4,10.91
5860,150,5,194.15
5861,135,7,35.39
5861,32,9,164.27
5862,7,8,181.81
5862,156,3,141.27
5863,175,6,72.3
5863,47,8,99.29
5863,52,9,33.78
5863,45,8,77.07
5864,163,9,62.51
5865,44,4,106.06
5865,140,6,149.93
5865,7,2,141.16
5865,6,6,129.49
5866,190,5,102.39
5867,115,4,117.01
5867,64,3,90.94
5868,167,2,89.05
5868,200,7,169.34
5869,46,10,27.77
5869,177,3,15.9
5870,158,8,120.16
5870,20,7,124.46
5870,33,9,57.08
5870,58,3,188.49
5870,118,9,133.8
5871,173,5,25.81
5872,34,6,119.74
5872,26,7,111.76
5872,89,1,119.81
5872,184,6,54.06
5872,2,7,159.91
5873,41,5,71.48
5873,143,6,157.29
5874,196,1,132.79
5874,51,6,30.62
5874,141,7,194.77
5875,54,9,74.19
5875,49,10,140.19
5875,167,8,101.04
5875,10,2,42.11
5875,151,10,56.62
5876,177,6,60.48
5876,136,8,62.05
5877,153,8,62.83
5877,92,10,119.46
5877,127,1,188.87
5878,44,9,123.52
5878,1,9,76.13
5878,66,3,167.41
5878,185,9,134.56
5879,147,1,195.48
5879,37,8,70.82
5879,75,9,34.85
5880,17,4,158.78
5880,2,4,55.47
5880,158,2,129.2
5881,187,7,114.47
5881,103,2,31.58
5881,125,5,132.14
5881,124,9,62.65
5882,63,9,175.65
5882,37,6,98.06
5883,83,8,191.4
5883,180,5,187.86
5883,82,4,134.99
5884,15,2,111.37
5884,86,1,124.71
5884,151,5,13.33
5884,67,7,156.54
5885,147,6,54.17
5885,32,6,11.67
5885,77,8,87.53
5885,93,6,110.63
5885,168,8,182.88
5886,178,4,89.98
5886,99,9,45.27
5887,61,2,81.37
5887,71,7,50.65
5888,36,4,39.41
5888,160,2,58.5
5889,182,1,109.31
5889,178,9,96.79
5889,176,3,108.76
5889,18,5,125.93
5889,13,3,46.71
5890,9,5,147.18
5891,180,6,165.73
5891,191,9,198.8
5891,51,3,31.12
5892,186,3,162.08
5892,35,10,135.88
5892,151,9,134.46
5892,34,2,15.03
5892,178,10,40.41
5893,127,2,87.52
5893,149,6,164.05
5893,113,8,163.26
5893,118,3,174.06
5894,196,3,71.9
5894,130,1,98.3
5894,129,10,144.72
5895,161,6,150.59
5895,147,6,90.43
5896,5,1,197.79
5896,76,2,114.99
5897,192,3,74.71
5898,58,9,148.2
5899,162,7,147.08
5899,162,1,194.05
5899,137,6,130.38
5900,83,1,40.87
5900,77,1,122.31
5900,130,4,64.03
5901,16,7,66.83
5901,74,9,189.31
5901,94,9,192.8
5901,36,2,28.1
5902,48,6,178.56
5902,132,10,140.67
5902,103,6,128.4
5903,59,7,22.73
5904,19,10,120.87
5904,161,1,96.64
5904,157,5,175.46
5905,155,10,171.07
5905,197,1,36.36
5905,87,7,48.42
5905,48,2,89.5
5906,160,10,175.9
5906,54,7,108.04
5906,36,8,181.29
5906,145,6,149.86
5907,180,6,22.63
5908,73,10,34.75
5909,78,7,190.98
5909,185,10,76.8
5909,135,2,179.5
5909,8,3,122.68
5909,159,6,163.3
5910,71,1,132.69
5910,138,5,175.45
5910,55,6,152.7
5910,173,7,130.88
5911,64,1,25.34
5912,43,8,147.84
5912,70,10,48.55
5912,99,2,171.05
5912,37,1,100.91
5913,64,7,189.55
5914,178,1,72.58
5914,192,10,178.75
5914,191,5,21.7
5914,42,1,106.68
5915,87,2,27.47
5915,45,2,156.43
5915,110,10,179.18
5916,134,8,23.28
5916,177,6,79.38
5916,191,1,177.7
5917,11,5,86.75
5917,165,2,158.6
5917,48,9,82.78
5917,171,5,162.46
5917,18,10,40.83
5918,126,1,128.45
5918,200,3,177.26
5918,169,9,115.21
5918,51,7,144.53
5918,100,10,101.21
5919,179,2,29.45
5920,6,5,14.5
5920,130,10,134.0
5921,35,4,185.78
5922,193,3,18.77
5922,88,8,131.87
5922,100,9,171.44
5922,165,4,196.01
5923,78,1,23.38
5923,191,5,56.0
5924,194,4,132.1
5924,6,7,189.04
5924,105,8,165.26
5924,40,10,35.23
5924,113,6,169.77
5925,182,5,33.84
5925,199,2,187.69
5925,62,6,71.74
5925,128,4,41.54
5926,84,9,191.84
5926,146,3,52.51
5927,171,9,27.23
5927,197,2,90.11
5928,101,5,89.4
5928,184,1,187.65
5928,64,7,134.8
5928,38,6,152.16
5929,35,2,36.74
5929,147,10,143.42
5930,147,1,146.38
5931,64,5,102.78
5932,139,1,184.6
5932,95,10,53.15
5933,63,5,41.74
5933,152,3,11.72
5933,35,5,195.49
5934,73,4,57.0
5934,84,10,120.13
5934,69,6,156.26
5934,19,3,192.58
5934,41,9,174.76
5935,141,6,81.36
5935,53,2,123.34
5935,126,5,69.03
5936,164,1,132.19
5936,172,4,66.15
5936,86,9,79.65
5937,173,2,38.04
5937,56,4,147.84
5938,52,5,86.89
5938,67,6,190.94
5939,180,6,24.87
5939,168,6,101.51
5939,78,9,69.12
5939,116,2,49.36
5940,66,8,35.81
5940,124,6,164.93
5941,22,2,197.57
5941,58,6,141.02
5941,107,6,59.39
5942,109,3,140.46
5942,26,10,199.2
5942,173,6,121.38
5943,180,1,195.06
5943,95,7,109.84
5943,47,5,30.94
5944,153,7,135.03
5944,82,8,75.94
5944,163,1,187.51
5945,40,1,10.4
5945,28,10,138.26
5945,143,6,191.53
5946,109,4,62.12
5946,96,10,10.04
5947,127,2,57.45
5948,166,7,104.68
5948,113,9,109.57
5949,80,5,126.67
5949,137,9,174.43
5949,196,2,182.21
5949,76,10,172.05
5949,164,8,197.11
5950,69,2,78.58
5950,48,6,188.47
5950,166,5,45.33
5950,80,7,57.89
5951,46,7,168.92
5951,112,8,162.21
5951,81,4,31.76
5951,134,9,164.73
5952,50,8,166.74
5952,89,1,158.72
5952,164,5,170.04
5952,192,10,43.31
5952,184,6,31.59
5953,144,8,23.58
5953,44,8,186.12
5953,106,9,176.27
5953,72,9,58.96
5953,53,10,187.72
5954,169,6,12.17
5954,88,10,81.15
5954,24,1,138.82
5955,50,10,107.1
5955,4,7,147.3
5955,24,1,92.71
5956,196,4,195.23
5956,10,10,169.55
5956,100,5,154.28
5957,132,8,54.43
5957,119,3,89.62
5957,173,10,116.66
5957,164,1,180.24
5957,21,5,27.38
5958,45,7,158.03
5958,132,6,23.5
5959,100,1,98.71
5960,105,4,175.38
5960,89,9,94.25
5960,117,6,43.88
5960,172,6,10.2
5960,129,5,157.34
5961,181,9,66.56
5961,172,5,130.81
5961,195,5,39.38
5962,2,6,35.86
5962,63,10,127.17
5962,135,6,120.16
5963,143,6,11.7
5964,60,9,194.49
5964,72,6,190.05
5964,104,3,108.25
5964,84,8,18.91
5965,66,8,128.76
5965,89,1,55.57
5965,64,10,191.87
5965,7,1,72.51
5966,25,7,170.4
5967,164,8,35.73
5967,94,9,165.06
5967,11,2,16.23
5967,194,9,129.48
5967,200,8,65.6
5968,131,6,12.31
5968,115,5,115.9
5969,51,2,92.19
5969,173,2,127.02
5969,165,6,36.21
5969,117,4,25.51
5969,55,8,55.52
5970,191,7,82.15
5970,13,10,183.37
5970,53,3,144.59
5971,140,1,159.27
5971,43,7,89.13
5971,33,2,76.28
5971,86,3,189.09
5972,75,9,42.14
5972,59,8,120.09
5973,54,7,132.96
5973,56,9,74.8
5973,58,10,47.9
5973,72,7,198.93
5974,98,8,121.78
5975,60,3,133.69
5976,86,4,152.2
5977,26,1,174.54
5977,63,5,80.52
5977,57,1,176.92
5978,70,1,156.77
5978,106,8,193.57
5979,27,6,178.03
5980,149,3,69.73
5980,187,9,199.42
5980,120,10,196.5
5981,146,7,170.66
5981,80,10,13.57
5981,74,8,28.06
5981,43,1,125.83
5981,77,6,104.17
5982,32,8,86.81
5983,73,6,63.09
5983,138,5,65.79
5983,129,2,161.83
5984,123,1,193.51
5984,40,1,81.45
5984,77,5,96.8
5984,36,10,38.98
5984,177,5,178.86
5985,119,1,51.49
5985,184,3,152.13
5985,80,8,185.69
5986,191,9,108.3
5986,189,4,35.9
5986,147,5,33.36
5987,185,1,33.08
5987,75,9,62.82
5987,35,6,157.88
5987,180,6,30.39
5988,180,6,167.5
5989,11,10,113.45
5989,123,2,18.01
5989,126,2,136.66
5990,191,5,23.84
5990,179,6,126.87
5990,2,8,128.32
5991,20,2,20.0
5991,115,8,76.72
5991,26,10,102.17
5991,60,7,189.8
5992,173,5,103.36
5992,38,1,64.08
5992,197,7,32.31
5992,149,1,128.16
5992,153,9,12.93
5993,160,8,160.96
5994,12,8,40.82
5994,68,4,24.37
5994,54,10,195.11
5994,161,7,191.86
5994,195,7,39.6
5995,21,8,187.32
5995,91,3,13.98
5995,177,3,69.35
5996,95,7,117.31
5996,154,8,152.56
5996,108,7,198.75
5996,75,3,65.84
5996,118,2,172.45
5997,186,2,57.73
5997,126,1,196.21
5997,199,7,150.52
5997,146,10,48.76
5998,190,6,174.33
5998,122,7,65.75
5998,99,7,46.69
5999,136,4,42.34
5999,151,2,129.14
6000,115,1,60.77
6000,40,3,50.14
6001,84,10,61.57
6001,188,5,99.38
6001,123,6,126.21
6002,61,9,77.94
6002,4,9,35.3
6002,112,8,160.99
6002,147,9,97.74
6002,120,7,42.23
6003,62,3,185.11
6003,171,8,23.01
6003,111,3,34.08
6004,152,9,128.15
6004,195,1,96.01
6004,151,6,166.34
6005,110,9,42.02
6005,187,2,118.74
6006,141,6,147.56
6006,169,10,191.57
6006,94,9,123.69
6006,180,4,142.32
6006,179,3,45.46
6007,56,5,28.04
6007,200,8,24.85
6008,26,3,83.5
6009,35,6,137.93
6009,81,4,152.54
6009,143,1,87.08
6009,176,2,43.94
6009,18,8,50.02
6010,150,3,134.68
6010,120,8,101.18
6010,155,2,189.27
6010,36,8,183.24
6011,156,6,168.93
6011,175,2,88.64
6011,142,4,160.9
6011,7,9,90.57
6012,80,5,169.16
6012,112,10,60.54
6013,54,9,91.01
6013,86,1,92.82
6013,165,3,120.95
6013,144,7,125.89
6013,30,2,89.07
6014,3,6,160.83
6014,158,9,79.66
6014,97,3,185.17
6014,8,4,61.19
6015,196,6,129.13
6015,2,2,145.75
6016,199,2,186.62
6016,128,6,59.75
6016,161,7,43.87
6016,119,1,10.23
6016,188,10,185.28
6017,13,8,175.27
6017,48,2,159.92
6018,79,3,71.52
6018,18,2,197.26
6019,57,4,13.65
6019,146,7,156.91
6019,167,3,90.53
6019,144,9,24.46
6020,45,10,142.92
6020,185,6,146.33
6020,77,9,26.22
6020,93,1,31.11
6020,39,9,108.49
6021,193,10,123.63
6022,122,9,83.5
6022,140,3,45.78
6023,95,1,180.55
6023,92,7,199.69
6023,140,6,162.64
6023,78,3,135.44
6024,77,5,187.06
6025,115,3,33.94
6025,193,8,42.91
6025,6,7,33.74
6025,94,5,190.84
6025,139,1,175.37
6026,134,4,12.74
6026,119,8,54.73
6026,189,2,29.81
6027,90,6,134.09
6027,173,9,109.65
6027,185,7,112.27
6028,31,4,55.6
6028,160,1,90.24
6028,63,6,178.45
6028,200,6,83.68
6028,145,2,78.4
6029,120,1,79.45
6029,133,1,198.53
6029,32,1,112.26
6029,85,7,143.62
6029,60,1,102.81
6030,11,7,66.74
6030,187,3,34.17
6030,175,4,57.55
6030,168,10,94.18
6030,69,9,113.36
6031,10,10,24.47
6031,64,4,125.26
6032,131,10,147.35
6033,82,3,64.5
6034,65,8,151.39
6034,1,8,168.8
6034,80,9,76.84
6034,119,8,62.32
6034,85,6,149.13
6035,99,5,65.37
6035,60,6,142.36
6035,75,3,101.56
6035,35,1,20.8
6036,81,7,182.02
6036,89,6,149.79
6036,91,2,82.9
6037,77,1,112.85
6037,188,7,185.19
6038,1,4,79.48
6038,128,2,129.21
6038,56,1,94.28
6038,44,8,30.05
6038,42,5,161.41
6039,197,9,114.69
6039,27,6,160.69
6040,17,7,53.6
6040,113,6,58.97
6040,128,6,151.32
6040,166,4,74.76
6041,194,2,170.55
6042,194,5,118.11
6042,22,1,144.65
6043,156,9,106.33
6043,87,2,180.82
6043,69,3,44.47
6044,112,3,36.4
6044,1,8,100.19
6045,80,3,19.12
6045,146,3,131.93
6045,186,5,16.32
6045,140,3,29.26
6046,24,8,31.52
6046,87,9,123.09
6046,163,4,138.68
6046,40,1,155.84
6047,11,6,129.07
6047,44,9,126.65
6048,81,8,132.26
6048,69,7,106.28
6049,6,9,54.07
6049,71,3,113.28
6049,24,7,50.64
6049,12,1,26.0
6050,105,9,62.3
6050,56,1,129.79
6050,92,2,13.37
6050,56,2,32.78
6050,191,2,166.35
6051,183,1,53.23
6051,110,4,123.63
6051,1,2,198.03
6051,149,7,48.95
6051,85,4,169.43
6052,44,9,131.8
6053,108,9,90.0
6053,165,5,98.21
6053,182,10,51.05
6054,144,7,79.64
6054,180,7,119.07
6054,170,4,13.91
6054,121,10,115.63
6054,198,7,146.05
6055,85,4,16.55
6055,34,1,84.59
6055,81,9,134.93
6055,60,6,156.19
6056,157,4,130.73
6056,179,9,155.0
6056,107,10,190.15
6057,140,4,129.78
6057,73,1,98.08
6057,101,1,132.09
6058,116,3,60.38
6058,7,2,37.47
6058,129,9,46.02
6058,151,6,153.39
6058,1,6,58.25
6059,169,5,117.5
6059,89,4,96.43
6060,182,1,167.47
6060,7,4,80.51
6061,29,4,140.84
6061,64,1,45.4
6061,63,1,192.64
6061,110,1,79.92
6061,145,8,51.68
6062,8,2,98.69
6062,164,9,109.54
6062,182,6,194.76
6063,23,8,95.56
6063,157,9,178.38
6063,47,4,13.41
6063,102,3,95.1
6063,138,1,64.1
6064,174,4,58.66
6064,105,8,111.43
6064,143,1,107.76
6064,81,7,85.41
6065,27,8,14.95
6066,50,4,70.96
6066,130,6,89.21
6066,101,7,43.42
6066,21,6,195.56
6067,150,3,75.55
6067,49,10,18.29
6067,5,4,100.93
6067,3,9,78.01
6068,153,3,129.28
6068,196,1,57.84
6069,96,9,87.54
6069,14,7,187.12
6069,58,1,150.41
6069,142,9,123.54
6069,27,2,27.86
6070,167,9,135.47
6070,12,3,77.02
6070,107,1,125.85
6071,166,1,48.5
6071,67,4,176.97
6071,116,3,11.56
6071,120,6,49.51
6072,65,4,101.89
6072,199,8,26.62
6072,126,1,39.78
6072,152,6,35.81
6073,71,9,66.88
6073,179,6,83.02
6073,1,1,136.76
6073,101,5,76.88
6074,193,7,91.09
6074,37,4,26.16
6075,125,2,70.61
6075,133,4,13.63
6075,179,5,61.08
6075,177,1,33.64
6076,36,4,72.54
6076,191,1,129.06
6077,124,6,75.31
6077,41,6,153.06
6077,94,4,186.18
6077,144,6,152.09
6077,127,10,56.23
6078,124,7,19.53
6078,30,1,99.63
6078,72,3,126.2
6079,113,1,47.23
6079,135,3,137.25
6080,171,2,191.54
6080,10,1,96.98
6080,141,10,39.28
6080,151,6,29.55
6080,82,2,117.27
6081,187,5,14.13
6081,166,8,56.27
6081,69,5,148.74
6081,172,5,80.16
6082,179,2,22.82
6082,96,6,183.31
6082,180,8,57.46
6082,147,7,152.47
6082,23,10,177.4
6083,179,4,152.2
6083,170,7,105.04
6083,187,4,130.2
6083,46,10,88.99
6083,18,5,144.7
6084,114,1,113.98
6084,118,5,148.17
